Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,itinerary_num,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),first_stop_name,first_stop_long,first_stop_lat,last_stop_name,last_stop_long,last_stop_lat,first_type,last_type
Sembawang,Senoko South,1.453498675,103.8075346,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0,36.78,8.12,497.98,2,20.15,OPP NYLECT ENGRG,103.805477,1.4516731,OPP BLK 757,103.8353696,1.4265729,BUS,BUS
Sembawang,The Wharves,1.463216258,103.8201548,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,0,10.63,5.05,358.26,0,5.58,BEF ASSYAFAAH MQUE,103.8207457,1.4563756,BLK 502A,103.8210232,1.4509993,BUS,BUS
Sembawang,The Wharves,1.463216258,103.8201548,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0,31.1,7.5,490.93,1,21.38,BEF ASSYAFAAH MQUE,103.8207457,1.4563756,BET BLKS 201/202,103.8376965,1.4304094,BUS,BUS
Sembawang,The Wharves,1.463216258,103.8201548,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0,29.35,4.28,309.19,1,21.62,AFT NORTH RD,103.8237988,1.4589058,no value,no value,no value,BUS,BUS
Sembawang,The Wharves,1.463216258,103.8201548,WOODLANDS HEALTH,1.425362,103.795606,0,38.57,19.23,1262.75,2,12.07,BEF ASSYAFAAH MQUE,103.8207457,1.4563756,no value,no value,no value,BUS,SUBWAY
Sembawang,The Wharves,1.463216258,103.8201548,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0,29.5,8.23,544.12,2,12.27,BEF ASSYAFAAH MQUE,103.8207457,1.4563756,YISHUN MRT STATION,103.8349871,1.42938,BUS,SUBWAY
Sengkang,Anchorvale,1.39443671,103.8891971,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,11.93,11.93,793.28,0,0.0,no value,no value,no value,no value,no value,no value,,
Sengkang,Anchorvale,1.39443671,103.8891971,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,11.65,11.65,751.65,0,0.0,no value,no value,no value,no value,no value,no value,,
Sengkang,Anchorvale,1.39443671,103.8891971,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,20.23,9.47,587.89,1,7.92,BLK 333B,103.8914449,1.3942568,BUANGKOK MRT STATION,103.8932181,1.3829392,BUS,SUBWAY
Sengkang,Anchorvale,1.39443671,103.8891971,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,38.65,5.35,334.06,1,29.2,BLK 313 CP,103.8871397,1.3925997,BEF ANG MO KIO LIB,103.8450115,1.3762088,BUS,BUS
Sengkang,Anchorvale,1.39443671,103.8891971,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0,44.97,3.38,225.45,1,37.02,OPP HOCKEY STADIUM,103.8863816,1.3945317,OPP BLK 757,103.8353696,1.4265729,BUS,BUS
Sengkang,Compassvale,1.384902659,103.889967,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,5.27,1.62,98.55,0,3.65,BLK 301D,103.8916788,1.3880931,BLK 323B,103.8930712,1.3920329,BUS,BUS
Sengkang,Compassvale,1.384902659,103.889967,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,11.5,7.85,508.67,0,3.65,BLK 301D,103.8916788,1.3880931,BLK 323B,103.8930712,1.3920329,BUS,BUS
Sengkang,Compassvale,1.384902659,103.889967,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,16.87,11.53,751.38,0,5.33,BLK 438,103.8929649,1.3781116,OPP BLK 521,103.8917039,1.3728825,BUS,BUS
Sengkang,Compassvale,1.384902659,103.889967,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,36.83,12.97,855.46,0,23.87,BEF BUANGKOK DR,103.8896058,1.3830461,BLK 502,103.8499921,1.3761533,BUS,BUS
Sengkang,Compassvale,1.384902659,103.889967,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,43.27,3.68,234.42,2,34.28,BEF BUANGKOK DR,103.8896058,1.3830461,OPP BLK 231,103.8598835,1.3376514,BUS,BUS
Sengkang,Fernvale,1.395169989,103.8765069,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,14.4,7.35,480.26,0,7.05,BLK 471A,103.880426,1.3958545,BLK 333B,103.8914449,1.3942568,BUS,BUS
Sengkang,Fernvale,1.395169989,103.8765069,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,8.17,1.12,70.14,0,7.05,BLK 471A,103.880426,1.3958545,BLK 333B,103.8914449,1.3942568,BUS,BUS
Sengkang,Fernvale,1.395169989,103.8765069,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,25.05,3.37,222.43,1,18.72,BLK 471A,103.880426,1.3958545,OPP BLK 521,103.8917039,1.3728825,BUS,BUS
Sengkang,Fernvale,1.395169989,103.8765069,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,36.83,7.22,446.58,1,24.08,Blk 436A,103.8759211,1.3930524,BEF ANG MO KIO LIB,103.8450115,1.3762088,BUS,BUS
Sengkang,Fernvale,1.395169989,103.8765069,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0,44.42,12.13,794.84,0,32.28,BEF TPE,103.8723207,1.3995501,BEF SAFRA YISHUN,103.8406441,1.4259922,BUS,BUS
Sengkang,Lorong Halus North,1.381678239,103.9107687,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,24.05,19.12,1323.87,0,4.93,BAKAU LRT STATION,103.905414,1.3879929,COMPASSVALE LRT STATION,103.9004774,1.3944585,TRAM,TRAM
Sengkang,Lorong Halus North,1.381678239,103.9107687,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,27.5,20.13,1393.27,1,4.97,RANGGUNG LRT STATION,103.8971941,1.3842346,SENGKANG STN,103.8960682,1.3923392,TRAM,BUS
Sengkang,Lorong Halus North,1.381678239,103.9107687,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,22.62,14.12,984.05,0,8.5,S'GOON SEC SCH,103.9013472,1.375265,OPP BLK 521,103.8917039,1.3728825,BUS,BUS
Sengkang,Lorong Halus North,1.381678239,103.9107687,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,46.87,19.52,1372.59,1,23.85,BEF TPE,103.9133619,1.37652,no value,no value,no value,BUS,SUBWAY
Sengkang,Lorong Halus North,1.381678239,103.9107687,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,36.72,15.27,1069.84,1,19.18,BEF TPE,103.9133619,1.37652,OPP CITYLIFE@TAMPINES,103.9406135,1.3604279,BUS,BUS
Sengkang,Rivervale,1.387612738,103.9050035,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,8.5,4.87,318.88,0,3.63,RUMBIA LRT STATION,103.9059731,1.3914693,COMPASSVALE LRT STATION,103.9004774,1.3944585,TRAM,TRAM
Sengkang,Rivervale,1.387612738,103.9050035,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,10.7,4.37,288.68,0,6.33,BLK 137,103.9049889,1.3893684,SENGKANG STN,103.8960682,1.3923392,BUS,BUS
Sengkang,Rivervale,1.387612738,103.9050035,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,19.72,12.67,850.79,0,7.05,THE RIVERVALE,103.8974924,1.3815141,OPP BLK 521,103.8917039,1.3728825,BUS,BUS
Sengkang,Rivervale,1.387612738,103.9050035,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,35.18,4.3,283.49,2,26.42,BLK 137,103.9049889,1.3893684,BEF PASIR RIS ST 53,103.9476587,1.3728312,BUS,BUS
Sengkang,Rivervale,1.387612738,103.9050035,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,34.6,5.28,347.96,1,26.85,BLK 137,103.9049889,1.3893684,OPP CITYLIFE@TAMPINES,103.9406135,1.3604279,BUS,BUS
Sengkang,Sengkang Town Centre,1.391595219,103.897691,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,5.45,5.45,350.26,0,0.0,no value,no value,no value,no value,no value,no value,,
Sengkang,Sengkang Town Centre,1.391595219,103.897691,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,11.82,11.82,769.91,0,0.0,no value,no value,no value,no value,no value,no value,,
Sengkang,Sengkang Town Centre,1.391595219,103.897691,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,14.83,4.62,304.26,0,10.22,BLK 223D,103.8971088,1.3890889,OPP BLK 521,103.8917039,1.3728825,BUS,BUS
Sengkang,Sengkang Town Centre,1.391595219,103.897691,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,32.5,4.32,291.71,1,26.18,BLK 259C,103.8985042,1.3937657,BEF PASIR RIS ST 53,103.9476587,1.3728312,BUS,BUS
Sengkang,Sengkang Town Centre,1.391595219,103.897691,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,41.87,13.62,892.99,0,28.25,SENGKANG CMTY HUB,103.8934667,1.3923095,BLK 502,103.8499921,1.3761533,BUS,BUS
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,21.15,7.28,457.11,0,13.87,AFT SUNRISE GDNS,103.856304,1.391294,BEF ANG MO KIO LIB,103.8450115,1.3762088,BUS,BUS
Sengkang,Sengkang West,1.395534748,103.8631509,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,30.67,8.3,544.7,1,19.93,OPP DEDAP RD,103.8654867,1.3893064,BLK 323B,103.8930712,1.3920329,BUS,BUS
Sengkang,Sengkang West,1.395534748,103.8631509,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,20.77,1.75,117.15,1,15.32,OPP DEDAP RD,103.8654867,1.3893064,BLK 333B,103.8914449,1.3942568,BUS,BUS
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,21.73,2.25,157.99,1,16.78,OPP DEDAP RD,103.8654867,1.3893064,BLK 508,103.8880596,1.3714356,BUS,BUS
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0,29.93,8.1,529.8,0,21.83,AFT SUNRISE GDNS,103.856304,1.391294,BEF KHATIB STN,103.8325916,1.4162542,BUS,BUS
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,33.53,33.53,2270.83,0,0.0,no value,no value,no value,no value,no value,no value,,
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,26.85,14.48,913.3,0,12.37,OPP GOLDEN HILL EST,103.861422,1.3542747,AFT ANG MO KIO INT,103.8482886,1.3716197,BUS,BUS
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,0,29.3,17.17,1125.02,1,8.13,OPP PUB RECREATION CLUB,103.8673731,1.3437552,POTONG PASIR MRT STATION,103.8690421,1.3312248,BUS,SUBWAY
Serangoon,Lorong Chuan,1.348471212,103.8632206,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0,29.62,12.47,820.65,1,14.33,BEF BRADDELL RD,103.8604042,1.3460284,no value,no value,no value,BUS,SUBWAY
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,32.3,21.95,1382.29,1,6.15,no value,no value,no value,KOVAN MRT STATION,103.8848699,1.3601096,SUBWAY,SUBWAY
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,32.3,21.95,1382.29,1,6.15,no value,no value,no value,KOVAN MRT STATION,103.8848699,1.3601096,SUBWAY,SUBWAY
Serangoon,Seletar Hills,1.383475191,103.8663589,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,37.57,20.05,1237.6,0,17.52,AFT DEDAP RD,103.8651774,1.3890669,BEF ANG MO KIO LIB,103.8450115,1.3762088,BUS,BUS
Serangoon,Seletar Hills,1.383475191,103.8663589,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,36.72,18.98,1187.29,1,13.62,OPP SELETAR HILLS EST,103.8730234,1.3873945,BLK 508,103.8880596,1.3714356,BUS,BUS
Serangoon,Seletar Hills,1.383475191,103.8663589,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,31.48,17.37,1076.25,0,14.12,AFT THE HIDING PL,103.868837,1.3899018,BLK 333B,103.8914449,1.3942568,BUS,BUS
Serangoon,Seletar Hills,1.383475191,103.8663589,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,37.72,23.6,1486.37,0,14.12,AFT THE HIDING PL,103.868837,1.3899018,BLK 333B,103.8914449,1.3942568,BUS,BUS
Serangoon,Seletar Hills,1.383475191,103.8663589,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0,48.1,24.25,1507.31,1,19.88,AFT DEDAP RD,103.8651774,1.3890669,no value,no value,no value,BUS,SUBWAY
Serangoon,Serangoon Central,1.352233039,103.8706752,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,24.33,5.27,331.42,1,15.07,OPP GOLDEN HTS,103.8659388,1.349266,OPP BLK 231,103.8598835,1.3376514,BUS,BUS
Serangoon,Serangoon Central,1.352233039,103.8706752,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,19.6,14.73,956.72,0,4.87,KOVAN MRT STATION,103.8848699,1.3601096,KOVAN MRT STATION,103.8848699,1.3601096,SUBWAY,SUBWAY
Serangoon,Serangoon Central,1.352233039,103.8706752,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,26.92,9.1,594.6,1,15.75,BLK 319,103.8682485,1.352585,OPP AL-MUTTAQIN MQUE,103.8453411,1.3700864,BUS,BUS
Serangoon,Serangoon Central,1.352233039,103.8706752,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,0,25.1,11.77,764.21,1,8.97,BARTLEY MRT STATION,103.8797011,1.3428656,BLK 1015,103.890188,1.3194611,SUBWAY,BUS
Serangoon,Serangoon Central,1.352233039,103.8706752,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,0,19.73,13.83,943.37,0,5.9,WOODLEIGH MRT STATION,103.8707544,1.3391963,POTONG PASIR MRT STATION,103.8690421,1.3312248,SUBWAY,SUBWAY
Serangoon,Serangoon Garden,1.362738354,103.8666628,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,27.62,3.35,210.21,1,19.68,S'GOON GDN CIRCUS,103.8657892,1.3639833,BLK 508,103.8880596,1.3714356,BUS,BUS
Serangoon,Serangoon Garden,1.362738354,103.8666628,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,34.48,10.68,699.44,2,18.67,S'GOON GDN CIRCUS,103.8657892,1.3639833,OPP AL-MUTTAQIN MQUE,103.8453411,1.3700864,BUS,BUS
Serangoon,Serangoon Garden,1.362738354,103.8666628,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,29.8,3.52,210.79,2,18.68,no value,no value,no value,OPP BLK 231,103.8598835,1.3376514,BUS,BUS
Serangoon,Serangoon Garden,1.362738354,103.8666628,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,29.8,3.52,210.79,2,18.68,no value,no value,no value,OPP BLK 231,103.8598835,1.3376514,BUS,BUS
Serangoon,Serangoon Garden,1.362738354,103.8666628,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,32.15,2.85,169.37,2,21.63,S'GOON GDN CIRCUS,103.8657892,1.3639833,BLK 323B,103.8930712,1.3920329,BUS,BUS
Serangoon,Serangoon Garden,1.362738354,103.8666628,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,34.13,5.3,339.97,1,23.13,S'GOON GDN CIRCUS,103.8657892,1.3639833,BLK 323B,103.8930712,1.3920329,BUS,BUS
Serangoon,Serangoon North,1.374381173,103.8733841,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,12.97,3.73,223.66,0,9.23,OPP BLK 506A,103.8752642,1.3729764,BLK 508,103.8880596,1.3714356,BUS,BUS
Serangoon,Serangoon North,1.374381173,103.8733841,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,20.22,6.72,455.42,1,11.42,OPP SEAGATE,103.8715997,1.3773461,no value,no value,no value,BUS,BUS
Serangoon,Serangoon North,1.374381173,103.8733841,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,22.6,8.83,595.45,1,11.42,OPP BLK 968,103.8783096,1.3791867,BLK 323B,103.8930712,1.3920329,BUS,BUS
Serangoon,Serangoon North,1.374381173,103.8733841,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,24.88,11.28,766.05,0,13.6,OPP BLK 968,103.8783096,1.3791867,BLK 323B,103.8930712,1.3920329,BUS,BUS
Serangoon,Serangoon North,1.374381173,103.8733841,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,41.1,7.45,492.47,2,26.4,OPP SEAGATE,103.8715997,1.3773461,BLK 23,103.8572184,1.334358,BUS,BUS
Serangoon,Serangoon North Industrial Estate,1.374784487,103.8647585,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,39.62,39.62,2644.9,0,0.0,no value,no value,no value,no value,no value,no value,,
Serangoon,Serangoon North Industrial Estate,1.374784487,103.8647585,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,21.8,7.68,513.41,0,14.12,OPP TECHPLACE 2,103.8655186,1.3785428,BLK 508,103.8880596,1.3714356,BUS,BUS
Serangoon,Serangoon North Industrial Estate,1.374784487,103.8647585,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,28.38,7.18,472.57,0,21.2,OPP TECHPLACE 2,103.8655186,1.3785428,BLK 323B,103.8930712,1.3920329,BUS,BUS
Serangoon,Serangoon North Industrial Estate,1.374784487,103.8647585,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,33.95,11.8,774.81,1,19.92,OPP TECHPLACE 2,103.8655186,1.3785428,BLK 323B,103.8930712,1.3920329,BUS,BUS
Serangoon,Serangoon North Industrial Estate,1.374784487,103.8647585,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,40.7,12.65,846.95,2,20.8,BEF CTE,103.8605536,1.3770081,BLK 23,103.8572184,1.334358,BUS,BUS
Serangoon,Upper Paya Lebar,1.346566794,103.8770473,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,26.03,11.12,690.75,1,12.35,OPP GAMBIR RIDGE,103.8751908,1.3436673,BLK 5,103.8555289,1.3383164,BUS,BUS
Serangoon,Upper Paya Lebar,1.346566794,103.8770473,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,24.15,19.28,1228.38,0,4.87,KOVAN MRT STATION,103.8848699,1.3601096,KOVAN MRT STATION,103.8848699,1.3601096,SUBWAY,SUBWAY
Serangoon,Upper Paya Lebar,1.346566794,103.8770473,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,0,24.3,6.07,355.84,1,14.57,BARTLEY CHR CH,103.8782509,1.3438398,BLK 1015,103.890188,1.3194611,BUS,BUS
Serangoon,Upper Paya Lebar,1.346566794,103.8770473,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,0,24.28,18.38,1215.03,0,5.9,WOODLEIGH MRT STATION,103.8707544,1.3391963,POTONG PASIR MRT STATION,103.8690421,1.3312248,SUBWAY,SUBWAY
Serangoon,Upper Paya Lebar,1.346566794,103.8770473,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0,33.7,17.85,1187.1,1,11.98,SERANGOON MRT STATION,103.8729966,1.3506753,TOA PAYOH MRT STATION,103.8475893,1.3324629,SUBWAY,SUBWAY
Simpang,Simpang North,1.447161405,103.8457976,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0,25.3,25.3,1685.55,0,0.0,no value,no value,no value,no value,no value,no value,,
Simpang,Simpang North,1.447161405,103.8457976,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,0,23.48,8.15,542.88,0,15.33,OPP YISHUN IND PK A,103.8350279,1.439023,OPP BLK 589D,103.8243057,1.4493614,BUS,BUS
Simpang,Simpang North,1.447161405,103.8457976,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0,37.15,37.15,2486.16,0,0.0,no value,no value,no value,no value,no value,no value,,
Simpang,Simpang North,1.447161405,103.8457976,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0,23.38,9.77,660.8,0,13.62,OPP NORTHLAND SEC SCH,103.8421208,1.4364908,OPP KHATIB STN EXIT D,103.8329338,1.4187014,BUS,BUS
Simpang,Simpang North,1.447161405,103.8457976,WOODLANDS HEALTH,1.425362,103.795606,0,47.85,16.23,1076.14,2,24.77,OPP NORTHLAND SEC SCH,103.8421208,1.4364908,BLK 583,103.7948373,1.430333,BUS,BUS
Simpang,Simpang South,1.434466046,103.8563936,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0,24.4,24.4,1639.36,0,0.0,no value,no value,no value,no value,no value,no value,,
Simpang,Simpang South,1.434466046,103.8563936,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0,30.33,30.33,2125.1,0,0.0,no value,no value,no value,no value,no value,no value,,
Simpang,Simpang South,1.434466046,103.8563936,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0,26.33,11.45,748.35,1,12.18,BLK 382C,103.8478898,1.4316702,BLK 858,103.8383782,1.4178245,BUS,BUS
Simpang,Simpang South,1.434466046,103.8563936,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,0,32.5,9.62,641.25,0,22.88,BLK 382C,103.8478898,1.4316702,OPP BLK 589D,103.8243057,1.4493614,BUS,BUS
Simpang,Simpang South,1.434466046,103.8563936,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,45.85,19.25,1308.2,0,26.6,AFT SHELL AVIATION,103.8662691,1.4230689,AFT SELETAR CAMP G,103.8719487,1.4023131,BUS,BUS
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0,69.3,69.3,4929.27,0,0.0,no value,no value,no value,no value,no value,no value,,
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,0,48.17,48.17,3398.83,0,0.0,no value,no value,no value,no value,no value,no value,,
Simpang,Tanjong Irau,1.454241602,103.8509279,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0,46.82,27.05,1969.57,1,14.32,OPP BLK 592C,103.828663,1.4507901,no value,no value,no value,BUS,BUS
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0,48.68,36.05,2605.94,0,12.63,BLK 108A,103.8311301,1.4481377,OPP BLK 757,103.8353696,1.4265729,BUS,BUS
Simpang,Tanjong Irau,1.454241602,103.8509279,WOODLANDS HEALTH,1.425362,103.795606,0,63.35,39.18,2775.17,2,17.78,OPP BLK 592C,103.828663,1.4507901,WOODGROVE PR SCH,103.7903425,1.4318756,BUS,BUS
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,0,11.73,6.37,390.83,0,5.37,OPP HONG LIM CPLX,103.8452739,1.2839851,AFT DUXTON PLAIN PK,103.84105,1.2811839,BUS,BUS
Singapore River,Boat Quay,1.287354601,103.8481891,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,0,29.13,29.13,1846.16,0,0.0,no value,no value,no value,no value,no value,no value,,
Singapore River,Boat Quay,1.287354601,103.8481891,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,0,19.75,7.58,490.66,0,12.17,OLD HILL ST POLICE STN,103.848579,1.2908448,KK WOMEN & CHILD HOSP,103.8477772,1.3103512,BUS,BUS
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,0,21.03,5.22,296.38,0,15.82,OPP HONG LIM CPLX,103.8466605,1.2845146,OPP BLK 120,103.8224174,1.2822784,BUS,BUS
Singapore River,Boat Quay,1.287354601,103.8481891,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,0,21.65,7.28,478.05,0,14.37,OLD HILL ST POLICE STN,103.848579,1.2908448,SRI VADAPATHIRA K TP,103.8578181,1.3149673,BUS,BUS
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,0,25.42,25.42,1647.57,0,0.0,no value,no value,no value,no value,no value,no value,,
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,0,30.58,30.58,1978.15,0,0.0,no value,no value,no value,no value,no value,no value,,
Singapore River,Clarke Quay,1.289599336,103.8445792,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,0,21.42,9.25,593.3,0,12.17,OLD HILL ST POLICE STN,103.848579,1.2908448,KK WOMEN & CHILD HOSP,103.8477772,1.3103512,BUS,BUS
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,0,25.83,9.75,601.26,0,16.08,HONG LIM PK,103.8457504,1.2867642,OPP BLK 120,103.8224174,1.2822784,BUS,BUS
Singapore River,Clarke Quay,1.289599336,103.8445792,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,0,17.93,10.77,725.4,0,7.17,DHOBY GHAUT MRT STATION,103.8453759,1.2996206,FARRER PARK MRT STATION,103.854361,1.3126039,SUBWAY,SUBWAY
Singapore River,Robertson Quay,1.290329083,103.8367789,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,0,27.72,27.72,1806.0,0,0.0,no value,no value,no value,no value,no value,no value,,
